properties.subDivision,Longitude,Latitude
CA,-118.276817,34.026051
CA,-118.291931,34.068111
CA,-118.284389,34.040379
CA,-118.323448,34.167419
CA,-118.290668,34.043932
CA,-118.281881,34.010781
CA,-118.216011,33.790272
CA,-118.308899,34.097851
CA,-118.265526,33.945194
CA,-118.30957,34.088722
CA,-118.254015,33.902501
CA,-118.274338,33.96051
CA,-118.249533,33.872425
CA,-118.283102,33.974981
CA,-118.294044,34.011219
CA,-118.309494,34.059959
CA,-118.349237,34.194629
CA,-118.291023,33.988823
CA,-118.30854,34.041641
CA,-118.327095,34.096661
CA,-118.282951,33.931297
CA,-118.369904,34.218559
CA,-118.338264,34.10138
CA,-118.265222,33.847108
CA,-118.300648,33.959759
CA,-118.317968,34.011072
CA,-118.263359,33.829094
CA,-118.311896,33.988877
CA,-118.283485,33.893238
CA,-118.370855,34.186219
CA,-118.344559,34.091675
OR,-118.809732,45.656635
CA,-118.290919,33.901595
CA,-118.372276,34.172443
WA,-118.367524,47.117837
CA,-118.367862,34.152517
CA,-118.260895,33.791004
CA,-118.388123,34.216915
CA,-118.308594,33.945728
CA,-118.334778,34.030281
CA,-118.344345,34.052437
CA,-118.417236,34.29501
CA,-118.4121,34.274486
CA,-118.273809,33.807734
CA,-118.333763,34.005917
CA,-118.387169,34.185116
CA,-118.308289,33.916763
CA,-118.301125,33.891582
CA,-118.298531,33.872597
CA,-118.366322,34.097273
CA,-118.331146,33.975204
CA,-118.300233,33.856723
CA,-118.464493,34.415405
CA,-118.325989,33.930729
CA,-118.464636,34.405066
CA,-118.366735,34.063848
CA,-118.291199,33.810891
CA,-118.35508,34.021271
CA,-118.407985,34.200989
CA,-118.437279,34.298306
CA,-118.369026,34.05172
CA,-118.303329,33.831196
CA,-118.438864,34.281951
CA,-118.470865,34.392018
CA,-118.43309,34.25769
CA,-118.414627,34.187019
CA,-118.326218,33.887127
CA,-118.344605,33.945842
CA,-118.350102,33.962199
CA,-118.376699,34.042794
CA,-118.335011,33.902268
CA,-118.372717,34.023961
CA,-118.326777,33.865932
CA,-118.365196,33.987907
CA,-118.437713,34.233094
CA,-118.308525,33.797634
CA,-118.292656,33.741211
CA,-118.30793,33.789169
CA,-118.431603,34.200811
CA,-118.347382,33.916168
CA,-118.351978,33.931308
CA,-118.373344,33.975582
CA,-118.450699,34.235802
CA,-118.308708,33.751118
CA,-118.352066,33.889439
CA,-118.449318,34.215394
CA,-118.506147,34.413827
CA,-118.370857,33.945786
CA,-118.327572,33.801244
CA,-118.467651,34.270351
CA,-118.477879,34.303516
CA,-118.44915,34.198868
CA,-118.43631,34.149273
CA,-118.467038,34.249748
CA,-118.354999,33.871353
CA,-118.354408,33.857929
CA,-118.386113,33.959622
CA,-118.467184,34.228059
CA,-118.406952,34.019348
CA,-118.457038,34.186427
CA,-118.372461,33.901312
CA,-118.402885,34.000343
CA,-118.466614,34.200745
CA,-118.425995,34.056591
CA,-118.422478,34.04348
WA,-117.904297,48.533961
CA,-118.354057,33.805874
CA,-118.379048,33.887108
CA,-118.367485,33.837914
CA,-118.501663,34.285278
CA,-118.541733,34.422432
CA,-118.396555,33.915804
CA,-118.552941,34.446151
CA,-118.431541,34.026005
CA,-118.502706,34.250054
CA,-118.475037,34.1549
CA,-118.393692,33.873142
CA,-118.500664,34.228283
CA,-118.392885,33.863236
CA,-118.38736,33.844414
CA,-118.562952,34.423065
CA,-118.500671,34.194626
CA,-118.439341,33.981223
CA,-118.464745,34.045952
CA,-118.458992,34.024731
CA,-118.451073,33.992996
CA,-118.519071,34.220686
CA,-118.566956,34.377968
CA,-118.569249,34.383449
CA,-118.535645,34.258812
CA,-118.584484,34.423018
CA,-118.473,34.034073
CA,-118.536476,34.235893
CA,-118.517525,34.162632
CA,-118.474022,34.005661
CA,-119.008622,36.064889
CA,-118.623611,34.497082
CA,-118.536518,34.186355
CA,-118.542305,34.201477
CA,-118.567082,34.277672
CA,-118.554504,34.228779
CA,-118.494355,34.012092
CA,-118.545126,34.172795
CA,-118.832948,35.209422
CA,-119.047267,36.079948
CA,-118.589569,34.256931
CA,-118.589036,34.238008
CA,-118.587881,34.19346
CA,-119.103064,36.202981
CA,-118.607025,34.219261
CA,-118.914759,35.354711
CA,-118.604431,34.183369
CA,-118.61057,34.200564
CA,-118.914827,35.261423
CA,-118.625305,34.188068
CA,-119.156275,36.29771
CA,-118.950297,35.375542
CA,-118.960843,35.391518
CA,-118.643143,34.18755
CA,-118.967193,35.397187
CA,-118.635593,34.15935
CA,-118.679832,34.282501
CA,-119.209968,36.325856
CA,-118.852473,34.793966
CA,-118.709412,34.278057
CA,-119.002498,35.375579
CA,-119.021431,35.408303
CA,-119.02309,35.380624
CA,-119.019672,35.35355
CA,-119.286335,36.543332
CA,-118.736145,34.279495
CA,-118.698608,34.14431
CA,-118.67009,34.0397
NV,-119.701135,39.527713
CA,-119.020629,35.295317
NV,-119.711747,39.6396
CA,-119.042917,35.367118
CA,-118.947813,34.98439
CA,-119.033245,35.317215
CA,-119.028593,35.298661
CA,-119.060917,35.411886
OR,-119.20571,45.76582
CA,-119.039689,35.296432
CA,-119.276599,36.325245
CA,-119.05363,35.339931
CA,-119.078925,35.440858
CA,-118.770363,34.272289
CA,-119.061551,35.354842
NV,-119.735835,39.542284
CA,-119.296597,36.357175
NV,-119.746293,39.584297
CA,-119.093022,35.402082
NV,-119.74194,39.423561
NV,-119.747632,39.484662
NV,-119.754704,39.556113
WA,-119.120368,46.241129
CA,-118.760162,34.147228
CA,-119.095736,35.386298
CA,-119.077249,35.295749
NV,-119.756939,39.439637
CA,-119.089801,35.317618
CA,-119.313118,36.297756
NV,-119.765405,39.393886
CA,-119.095443,35.308748
NV,-119.774878,39.505771
NV,-119.78105,39.577695
WA,-119.15821,46.208939
NV,-119.781123,39.545793
CA,-119.331398,36.32803
CA,-119.376627,36.545885
NV,-119.781666,39.528937
NV,-119.757781,39.187479
WA,-119.174362,46.184302
NV,-119.788653,39.514503
NV,-119.766545,39.179562
NV,-119.790798,39.481392
CA,-119.348959,36.341362
CA,-119.126702,35.349218
CA,-119.348595,36.312534
NV,-119.769619,39.130913
NV,-119.800247,39.506074
CA,-119.327373,36.197049
CA,-119.40193,36.543685
CA,-119.337336,36.226302
CA,-119.146589,35.383138
OR,-119.28952,45.849787
CA,-119.329974,36.180937
NV,-119.814276,39.530632
CA,-119.271328,35.892362
CA,-119.246638,35.776318
WA,-119.184873,46.271356
CA,-118.826759,34.163555
CA,-118.843466,34.210742
CA,-119.228132,35.674094
CA,-119.348558,36.213331
NV,-119.77458,38.957947
CA,-119.246993,35.746482
NV,-119.827029,39.527858
WA,-119.208056,46.2262
CA,-118.874196,34.279391
WA,-119.222734,46.209665
NV,-119.849455,39.612404
CA,-118.922897,34.39518
CA,-118.867851,34.200564
CA,-119.458217,36.603653
WA,-119.24345,46.228093
NV,-119.865252,39.531688
NV,-119.867295,39.535306
NV,-119.882569,39.625129
WA,-119.275013,46.285475
WA,-119.285224,46.260737
CA,-119.278756,35.499484
CA,-119.654974,37.332005
WA,-119.311669,46.257004
CA,-118.940605,34.188038
CA,-119.557583,36.71186
WA,-119.168474,46.826579
CA,-119.577721,36.705587
CA,-119.349737,35.602008
CA,-119.562045,36.51753
CA,-119.005859,34.216034
CA,-119.955126,38.949933
CA,-119.664115,36.845503
CA,-119.070587,34.346394
CA,-119.038551,34.234982
CA,-119.626045,36.576711
CA,-119.695914,36.839533
CA,-119.698531,36.837912
CA,-119.070885,34.221355
CA,-120.003335,38.912423
CA,-119.700686,36.808076
CA,-119.699551,36.792975
CA,-119.400594,35.403215
CA,-119.697542,36.736322
CA,-119.572428,36.097738
CA,-119.682909,36.626782
CA,-119.718755,36.808842
CA,-119.728935,36.85188
WA,-119.247147,47.101077
CA,-119.721807,36.738188
CA,-119.736059,36.76554
CA,-119.732212,36.735556
CA,-119.650453,36.327702
CA,-119.753712,36.836756
CA,-119.656574,36.342969
CA,-119.756681,36.808092
CA,-119.755479,36.786488
CA,-119.74939,36.736211
CA,-119.773007,36.851696
WA,-119.277947,47.140076
CA,-119.673378,36.323174
CA,-119.676447,36.321738
CA,-119.782453,36.808978
CA,-119.158854,34.222373
CA,-119.160955,34.219807
CA,-119.789939,36.820433
CA,-119.771263,36.706472
CA,-119.160392,34.19606
CA,-119.172752,34.233269
CA,-119.790847,36.778893
CA,-119.802354,36.83755
CA,-119.803277,36.839146
CA,-119.790196,36.758708
CA,-119.789776,36.743553
CA,-119.165123,34.180546
CA,-119.177925,34.217205
CA,-119.177047,34.171129
CA,-119.213669,34.277855
CA,-119.195428,34.199082
CA,-119.825997,36.793486
CA,-119.465628,35.144691
CA,-119.832016,36.757864
CA,-119.847932,36.838329
CA,-119.208878,34.176456
CA,-119.849869,36.807881
CA,-119.237053,34.262619
CA,-119.288521,34.424004
CA,-120.20867,39.320788
CA,-119.861777,36.779447
CA,-119.781325,36.313003
CA,-119.884193,36.808602
CA,-119.272293,34.266518
CA,-119.912931,36.835821
CA,-119.660646,35.615472
WA,-119.788736,46.220337
CA,-119.90002,36.263491
CA,-120.045045,36.971902
CA,-120.075568,36.952501
WA,-119.557363,47.311876
CA,-120.083835,36.974145
CA,-120.044114,36.732736
CA,-120.061264,36.735243
CA,-119.512363,34.396793
CA,-120.316275,37.97706
CA,-119.958823,35.986911
CA,-120.361185,37.975187
WA,-119.991068,46.322464
CA,-120.255101,37.125977
CA,-120.633054,40.40529
CA,-119.680179,34.422282
WA,-119.854291,47.233105
CA,-119.705139,34.423608
CA,-119.722331,34.401877
CA,-119.753046,34.44074
WA,-119.507485,48.417106
CA,-120.559973,38.082862
CA,-120.249507,36.253913
CA,-120.45485,37.288848
CA,-120.473458,37.318696
CA,-120.484614,37.320892
CA,-120.387412,36.750397
CA,-119.830205,34.436848
CA,-120.494352,37.300042
CA,-120.501994,37.317954
WA,-120.276259,46.40418
CA,-119.870084,34.429038
WA,-120.322898,46.375451
WA,-119.785766,48.101582
CA,-120.78807,38.730916
CA,-120.59545,37.360895
CA,-120.363407,36.136847
CA,-120.615094,37.343365
CA,-120.827954,38.705239
CA,-120.798287,38.371031
OR,-120.851692,44.302554
CA,-120.951311,39.094108
CA,-120.737693,37.388992
WA,-120.485124,46.567401
WA,-120.480296,46.601469
WA,-120.496953,46.586542
CA,-120.626091,36.63905
CA,-120.835898,37.771355
WA,-120.506622,46.602444
CA,-120.970913,38.657927
CA,-121.037773,39.237347
WA,-120.288307,47.408086
WA,-120.530996,46.603797
WA,-120.529998,46.647165
CA,-120.189094,34.61408
CA,-120.848486,37.515145
WA,-120.56168,46.618395
WA,-120.324186,47.436746
CA,-121.05602,38.922321
CA,-120.849405,37.40402
WA,-120.587764,46.599656
CA,-120.873482,37.509091
CA,-120.872054,37.492281
CA,-120.880628,37.52021
OR,-120.834737,45.669451
CA,-121.095855,38.941919
WA,-120.808434,45.812468
CA,-121.068161,38.649742
CA,-120.926279,37.638614
CA,-120.834854,37.056537
CA,-120.937379,37.606778
CA,-120.938393,37.608764
WA,-120.544617,46.980471
CA,-120.959323,37.733041
CA,-120.958164,37.678395
CA,-120.95777,37.655236
CA,-121.124396,38.65493
CA,-120.973958,37.608942
CA,-120.879001,37.057552
CA,-120.975605,37.594538
CA,-120.879051,37.053949
CA,-120.993638,37.674223
CA,-121.000082,37.63915
CA,-121.012182,37.68909
OR,-121.170572,44.292025
CA,-120.419156,34.935637
CA,-121.161759,38.671711
OR,-121.129101,44.639907
OR,-121.182824,44.253268
CA,-120.419083,34.919937
CA,-121.013372,37.627048
CA,-120.435077,34.956193
OR,-121.19372,44.268937
CA,-121.030921,37.672233
CA,-121.178614,38.687149
CA,-120.416212,34.864709
CA,-120.43543,34.929667
CA,-121.030666,37.646463
CA,-121.037061,37.673342
CA,-121.201923,38.802598
CA,-121.204913,38.807182
CA,-121.049394,37.69993
CA,-121.189543,38.643646
CA,-120.484388,35.037893
CA,-120.453499,34.920274
CA,-121.073973,37.700806
CA,-120.999766,37.259338
OR,-121.265968,44.05523
CA,-121.22679,38.741562
CA,-121.219479,38.631454
CA,-121.226322,38.662945
CA,-120.686405,35.642786
CA,-120.681836,35.61462
OR,-121.30497,44.038001
OR,-121.301977,44.070197
CA,-121.266464,38.782297
CA,-121.269289,38.773575
CA,-121.2737,38.804698
OR,-121.317456,44.023739
CA,-121.27139,38.74642
CA,-121.015258,37.100352
CA,-121.27251,38.729053
CA,-121.293043,38.88897
CA,-120.665758,35.484064
CA,-121.271462,38.704544
CA,-120.694834,35.590898
CA,-121.138683,37.753736
CA,-121.29662,38.875345
CA,-121.271832,38.664898
CA,-121.264854,38.589646
CA,-121.289738,38.787873
OR,-121.331376,44.0484
CA,-121.269834,38.615079
CA,-120.458235,34.651564
CA,-120.586459,35.120764
CA,-120.465174,34.662957
CA,-120.597686,35.129026
CA,-121.291277,38.664021
CA,-121.288279,38.588152
CA,-121.314687,38.796179
CA,-121.309891,38.750172
CA,-121.312424,38.707835
CA,-120.612473,35.120835
CA,-121.305276,38.588379
CA,-121.319412,38.679443
CA,-120.62644,35.13675
CA,-121.194344,37.797174
OR,-121.138615,45.604322
CA,-121.141562,37.464824
CA,-121.33194,38.704194
CA,-121.328524,38.634508
CA,-121.256998,38.116786
CA,-120.677356,35.262918
CA,-121.341586,38.686753
CA,-121.246037,37.987817
CA,-121.218556,37.785542
CA,-121.347345,38.659893
WA,-120.656389,47.598405
CA,-121.275876,38.129945
CA,-121.294645,38.252795
CA,-121.336883,38.556402
CA,-121.345114,38.595651
CA,-121.234549,37.826934
CA,-121.364582,38.711499
CA,-121.310678,38.290808
CA,-121.235685,37.796985
CA,-121.272395,38.021788
CA,-121.27421,38.023011
CA,-121.367011,38.617889
CA,-121.274603,37.965936
OR,-121.201106,45.607344
CA,-121.251729,37.786
CA,-121.383389,38.689891
CA,-121.307076,38.113161
CA,-121.383478,38.654897
CA,-121.292228,38.002111
CA,-121.372339,38.554914
CA,-121.383615,38.611836
CA,-121.289447,37.949358
CA,-121.384701,38.595527
CA,-121.295466,37.96684
OR,-121.49987,43.674047
CA,-121.295585,37.937558
CA,-121.37212,38.455896
CA,-121.400848,38.617097
CA,-121.3124,37.989318
CA,-121.322448,38.02314
CA,-121.380301,38.408584
CA,-121.291176,37.811403
CA,-121.409557,38.573795
CA,-121.409909,38.555949
CA,-121.41585,38.59673
CA,-121.396742,38.438762
CA,-121.40968,38.5246
CA,-121.40719,38.481414
CA,-121.404527,38.455452
CA,-121.400694,38.422247
CA,-121.338432,37.985294
CA,-121.344566,38.021563
CA,-121.266509,37.540737
CA,-121.414685,38.423968
CA,-121.354063,38.005394
CA,-121.438512,38.558876
CA,-121.430567,38.496597
CA,-121.416927,38.393132
CA,-121.428538,38.473783
CA,-121.446978,38.612657
CA,-121.456217,38.683386
CA,-121.456349,38.644693
CA,-121.441728,38.525289
CA,-121.375696,38.053389
CA,-121.376089,38.049681
CA,-121.654015,40.888032
CA,-121.394398,38.114392
CA,-121.447066,38.474791
CA,-121.571422,39.497637
CA,-120.842956,35.368139
CA,-121.466828,38.571581
CA,-121.457468,38.495722
CA,-121.476501,38.635869
CA,-121.602484,39.764872
CA,-121.482089,38.559212
WA,-120.952528,47.195767
CA,-121.488576,38.550532
CA,-121.484453,38.4961
CA,-121.501869,38.596837
CA,-121.476629,38.408883
CA,-121.508058,38.641447
OR,-121.561872,44.297825
CA,-121.507091,38.480815
CA,-121.590779,39.138651
CA,-121.531082,38.580696
CA,-121.540079,38.55679
OR,-121.754484,42.211706
CA,-121.421704,37.739281
CA,-121.549378,38.591151
CA,-121.548305,38.579028
OR,-121.760605,42.193358
CA,-121.434521,37.761772
CA,-121.62922,39.141335
CA,-121.136129,36.202574
CA,-121.434069,37.709571
CA,-121.644243,39.146744
CA,-121.450564,37.738984
OR,-121.789978,42.249606
CA,-121.654017,39.144367
CA,-121.655029,39.142159
CA,-121.471968,37.75152
CA,-121.688357,39.35992
CA,-121.249048,36.326786
OR,-121.500129,45.711291
CA,-121.795697,39.716565
OR,-121.534022,45.709598
CA,-121.389149,36.837093
CA,-121.401039,36.859117
CA,-121.821165,39.761724
CA,-121.697333,38.550605
CA,-121.321505,36.418298
CA,-121.835308,39.737891
CA,-121.620674,37.889664
CA,-121.856561,39.759292
CA,-121.750309,38.676848
CA,-121.690674,38.16108
CA,-121.786691,38.678576
CA,-121.696442,37.947033
CA,-121.437034,36.513998
CA,-121.551889,37.008257
CA,-121.562484,37.023616
CA,-121.559998,37.001671
CA,-121.736362,37.925691
CA,-121.752089,38.005412
CA,-121.586357,37.01379
CA,-121.761807,37.96346
CA,-121.723693,37.710847
CA,-121.84161,38.457749
CA,-121.631362,37.133223
CA,-121.785987,37.988757
CA,-121.782753,37.966538
CA,-121.742486,37.699623
CA,-121.641953,37.11129
CA,-121.655269,37.150625
CA,-121.778091,37.682648
CA,-121.834503,38.003803
CA,-121.605601,36.680134
CA,-121.626022,36.715266
CA,-121.868109,38.008973
CA,-121.932958,38.386125
CA,-121.629259,36.67286
CA,-121.635863,36.658198
CA,-121.641011,36.680307
CA,-121.887398,38.008003
CA,-121.65037,36.717808
CA,-121.666339,36.792455
CA,-121.653464,36.704682
CA,-121.772301,37.300922
CA,-121.657233,36.715744
CA,-121.958986,38.361996
CA,-121.773126,37.231623
CA,-121.659477,36.656793
CA,-121.793639,37.315996
CA,-121.858222,37.669865
CA,-121.972339,38.361329
CA,-121.871405,37.70066
CA,-121.79978,37.254614
CA,-121.814191,37.325158
CA,-121.985269,38.351859
CA,-121.803392,37.235984
CA,-121.887415,37.698018
CA,-121.94232,38.021021
CA,-121.82766,37.349842
CA,-121.823029,37.324743
CA,-121.994618,38.342164
CA,-121.822433,37.299934
CA,-121.753602,36.907686
CA,-121.922941,37.798991
CA,-121.848498,37.367015
CA,-121.832239,37.266437
CA,-122.219592,40.182154
CA,-122.198137,39.904824
CA,-121.831841,37.250969
CA,-121.769657,36.932166
CA,-121.860566,37.387286
CA,-121.848877,37.307709
CA,-121.871582,37.417843
CA,-121.775716,36.916825
CA,-121.924286,37.706203
CA,-121.860468,37.330946
CA,-121.865073,37.34875
CA,-121.92878,37.695206
CA,-122.019982,38.244177
CA,-121.862853,37.304719
CA,-122.030807,38.293484
CA,-122.145951,39.157288
CA,-121.943196,37.724595
CA,-122.033711,38.269241
CA,-121.865249,37.275165
CA,-122.035259,38.27856
CA,-121.986565,37.962128
CA,-121.901329,37.434448
CA,-121.897733,37.412754
CA,-121.923195,37.539711
CA,-121.895673,37.383211
CA,-121.911057,37.457391
CA,-121.880569,37.289906
CA,-121.875885,37.260862
CA,-122.211693,39.522497
CA,-122.05197,38.260567
CA,-121.97654,37.774364
CA,-122.294041,40.455887
CA,-121.921689,37.42716
CA,-121.888138,37.245586
CA,-122.067384,38.258816
CA,-121.918892,37.375099
CA,-122.066985,38.249042
CA,-121.913297,37.32322
CA,-121.949463,37.491051
CA,-121.794555,36.685592
CA,-121.966749,37.534321
CA,-121.936514,37.356895
CA,-122.041954,37.954807
CA,-121.922016,37.26208
CA,-121.931313,37.310993
CA,-122.343262,40.583985
CA,-122.350046,40.680207
CA,-122.379596,41.397601
CA,-121.933524,37.272849
CA,-122.350424,40.587437
CA,-121.98912,37.54932
CA,-122.060827,37.96653
CA,-122.0597,37.953545
CA,-121.985562,37.52027
CA,-122.06438,37.973266
CA,-122.356935,40.570813
CA,-121.950347,37.298073
CA,-121.978859,37.381836
CA,-122.00552,37.525716
CA,-121.96904,37.323669
CA,-122.020042,37.590275
CA,-122.378946,40.609384
CA,-122.014076,37.556797
CA,-122.126244,38.222157
CA,-121.959808,37.243828
CA,-122.100967,37.994213
CA,-121.995384,37.385469
CA,-121.844073,36.61904
CA,-122.031701,37.571052
CA,-121.993866,37.338303
CA,-122.109653,37.996582
CA,-121.992832,37.322662
CA,-122.063026,37.68912
CA,-121.856101,36.60836
CA,-121.996793,37.29185
CA,-122.04644,37.549561
CA,-122.06591,37.64901
CA,-122.113998,37.892375
CA,-122.066391,37.608723
CA,-122.067257,37.604668
CA,-122.030152,37.39238
CA,-122.081131,37.667244
CA,-122.027153,37.362938
CA,-122.089638,37.692089
CA,-122.150711,38.056243
CA,-121.963762,36.975302
CA,-121.88805,36.599783
CA,-122.031822,37.303898
CA,-122.040985,37.337227
CA,-122.096474,37.631363
CA,-122.110744,37.693394
CA,-122.106169,37.666771
CA,-122.05484,37.373863
CA,-122.120697,37.670784
CA,-122.193494,38.08182
CA,-122.132957,37.707821
WA,-121.793973,47.488375
CA,-122.138611,37.6884
CA,-122.209595,38.10561
CA,-122.093608,37.41941
CA,-122.223648,38.132084
CA,-122.096405,37.391403
CA,-122.157056,37.724882
CA,-122.032551,37.047197
CA,-122.022357,36.983059
OR,-122.278637,45.400972
CA,-122.174145,37.768189
CA,-122.229331,38.095298
CA,-122.171135,37.744392
CA,-122.10971,37.400849
CA,-122.231815,38.084423
CA,-122.25267,38.18301
CA,-122.177842,37.714534
CA,-122.039064,36.967133
CA,-122.25327,38.154466
CA,-122.275536,38.281094
CA,-122.137714,37.460234
CA,-122.140205,37.471874
CA,-122.196098,37.763855
CA,-122.255508,38.119171
CA,-122.195553,37.745892
